"book_num","book_id","chapter","verse","manuscript","date","words"
"14","2TH","1","01","GA P30","200-249","παυλοσ","και","σιλουανοσ","και","τιμοθεοσ","τη","εκκλησια","θεσσαλονεικεων","εν","θω","","<span class=abbrev>πρι</span class=supplied>","ημων","και","<span class=abbrev>κω</span class=supplied>","<span class=abbrev><span class=supplied>ιηυ</span></span class=supplied>","χω"
"14","2TH","1","01","GA 01","325-360","παυλοσ","και","σιλουανοσ","και","τιμοθεοσ","τη","εκκλησια","θεσσαλονικεων","εν","θω","και","πατρι","ημων","και","κω","ιυ","χω"
"14","2TH","1","01","GA 01^","325-360","παυλοσ","και","σιλουανοσ","και","τιμοθεοσ","τη","εκκλησια","θεσσαλονικεων","εν","θω","","πατρι","ημων","και","κω","ιυ","χω"
"14","2TH","1","01","GA 03","325-349","παυλοσ","και","σειλουανοσ","και","τειμοθεοσ","τη","εκκλησια","θεσσαλονεικεων","εν","θω","","πατρι","ημω","και","κω","ιυ","χω"
"14","2TH","1","01","GA 02","375-499","παυλοσ","και","σιλουανοσ","και","τιμοθεοσ","τη","εκκλησια","θεσσαλονικεω","εν","θω","","πρι","ημων","και","κω","ιυ","χω"
"14","2TH","1","01","WH","1885","παυλοσ","και","σιλουανοσ","και","τιμοθεοσ","τη","εκκλησια","θεσσαλονικεων","εν","θεω","","πατρι","ημων","και","κυριω","ιησου","χριστω"
"14","2TH","1","01","ST","1550","παυλοσ","και","σιλουανοσ","και","τιμοθεοσ","τη","εκκλησια","θεσσαλονικεων","εν","θεω","","πατρι","ημων","και","κυριω","ιησου","χριστω"
"14","2TH","1","02","GA P30","200-249","χαρισ","υμιν","και","ειρηνη","απο","*","","","","","",""
"14","2TH","1","02","GA 01","325-360","χαρισ","υμιν","και","ειρηνη","απο","θυ","πατροσ","ημων","και","κυ","ιυ","χυ"
"14","2TH","1","02","GA 03","325-349","χαρισ","υμιν","και","ειρηνη","απο","θυ","πατροσ","","και","κυ","ιυ","χυ"
"14","2TH","1","02","GA 02","375-499","χαρισ","υμιν","και","ειρηνη","απο","θυ","πρσ","ημων","και","κυ","ιυ","χυ"
"14","2TH","1","02","WH","1885","χαρισ","υμιν","και","ειρηνη","απο","θεου","πατροσ","","και","κυριου","ιησου","χριστου"
"14","2TH","1","02","ST","1550","χαρισ","υμιν","και","ειρηνη","απο","θεου","πατροσ","ημων","και","κυριου","ιησου","χριστου"
"14","2TH","1","03","GA 01","325-360","ευχαριστειν","οφιλομεν","τω","θω","παντοτε","περι","υμων","αδελφοι","καθωσ","αξιον","εστιν","οτι","υπεραυξανει","η","πιστισ","υμω","και","πλεοναζει","η","αγαπη","ενοσ","εκαστου","παντων","","εισ","αλληλουσ"
"14","2TH","1","03","GA 03","325-349","ευχαριστειν","οφειλομεν","τω","θω","παντοτε","περι","υμων","αδελφοι","καθωσ","αξιον","εστιν","οτι","υπεραυξανει","η","πιστισ","υμων","και","πλεοναζει","η","αγαπη","ενοσ","εκαστου","παντων","υμω","εισ","αλληλουσ"
