"book_num","book_id","chapter","verse","manuscript","date","words"
"5","ACT","1","01","GA 01","325-360","τον","μεν","πρωτο","λογον","εποιησαμην","περι","παντω","ω","θεοφιλε","ων","ηρξατο","ο","ισ","ποιειν","τε","και","διδασκιν"
"5","ACT","1","01","GA 03","325-349","τον","μεν","πρωτον","λογον","εποιησαμην","περι","παντω","ω","θεοφιλε","ων","ηρξατο","","ισ","ποιειν","τε","και","διδασκει"
"5","ACT","1","01","GA 02","375-499","τον","μεν","πρωτον","λογον","εποιησαμην","περι","παντων","ω","θεοφιλε","ων","ηρξατο","ο","ισ","ποιειν","τε","και","διδασκειν"
"5","ACT","1","01","GA 05","375-499","τον","μεν","πρωτον","λογον","εποιησαμην","περι","παντων","ω","θεοφιλε","ων","ηρξατο","","ιησ","ποιειν","τε","και","διδασκειν"
"5","ACT","1","01","WH","1885","τον","μεν","πρωτον","λογον","εποιησαμην","περι","παντων","ω","θεοφιλε","ων","ηρξατο","","ιησουσ","ποιειν","τε","και","διδασκειν"
"5","ACT","1","01","ST","1550","τον","μεν","πρωτον","λογον","εποιησαμην","περι","παντων","ω","θεοφιλε","ων","ηρξατο","ο","ιησουσ","ποιειν","τε","και","διδασκειν"
"5","ACT","1","02","GA 01","325-360","αχρι","ησ","ημερασ","","εντιλαμενοσ","τοισ","αποστολοισ","δια","πνσ","αγιου","ουσ","εξελεξατο","","","","","ανελημφθη"
"5","ACT","1","02","GA 03","325-349","αχρι","ησ","ημερασ","","εντειλαμενοσ","τοισ","αποστολοισ","δια","πνευματοσ","αγιου","ουσ","εξελεξατο","","","","","ανελημφθη"
"5","ACT","1","02","GA 02","375-499","αχρι","ησ","ημερασ","","εντειλαμενοσ","τοισ","αποστολοισ","δια","πνσ","αγιου","ουσ","εξελεξατο","","","","","ανελημφθη"
"5","ACT","1","02","GA 04","375-499","","","","","","","","*","πνσ","αγιου","ουσ","εξελεξατο","","","","","ανελημφθη"
"5","ACT","1","02","GA 05","375-499","αχρι","ησ","ημερασ","ανελημφθη","εντειλαμενοσ","τοισ","αποστολοισ","δια","πνσ","αγιου","ουσ","εξελεξατο","και","εκελευσε","κηρυσσειν","το","ευαγγελιον"
"5","ACT","1","02","WH","1885","αχρι","ησ","ημερασ","","εντειλαμενοσ","τοισ","αποστολοισ","δια","πνευματοσ","αγιου","ουσ","εξελεξατο","","","","","ανελημφθη"
"5","ACT","1","02","ST","1550","αχρι","ησ","ημερασ","","εντειλαμενοσ","τοισ","αποστολοισ","δια","πνευματοσ","αγιου","ουσ","εξελεξατο","","","","","ανεληφθη"
"5","ACT","1","03","GA 01","325-360","","οισ","και","παρεστησεν","εαυτον","ζωντα","μετα","το","παθει","αυτον","εν","πολλοισ","τεκμηριοισ","δι","ημερων","τεσσερακοντα","","οπτανομενοσ","αυτοισ","ϗ","λεγων","τα","περι","τησ","βασιλειασ","του","θυ"
"5","ACT","1","03","GA 03","325-349","","οισ","και","παρεστησεν","εαυτον","ζωντα","μετα","το","παθειν","αυτον","εν","πολλοισ","τεκμηριοισ","δι","ημερων","τεσσερακοντα","","οπτανομενοσ","αυτοισ","και","λεγω","τα","περι","τησ","βασιλειασ","του","θυ"
"5","ACT","1","03","GA 02","375-499","","οισ","και","παρεστησεν","εαυτον","ζωντα","μετα","το","παθειν","αυτον","εν","πολλοισ","τεκμηριοισ","δι","ημερων","τεσσερακοντα","","οπτανομενοσ","αυτοισ","και","λεγων","τα","περι","τησ","βασιλειασ","του","θυ"
"5","ACT","1","03","GA 04","375-499","ο","ισ","και","παρεστησε","εαυτον","ζωντα","μετα","το","παθειν","αυτον","εν","πολλοισ","τεκμηριοισ","δι","ημερων","τεσσερακοντα","","οπτανομενοσ","αυτοισ","και","λεγων","τα","περι","τησ","βασιλειασ","του","θυ"
