"book_num","book_id","chapter","verse","manuscript","date","words"
"16","2TI","1","01","GA 01","325-360","παυλοσ","αποστολοσ","","χυ","ιυ","δια","θεληματοσ","θυ","κατ","επαγγελιασ","ζωησ","τησ","εν","χω","ιυ"
"16","2TI","1","01","GA 02","375-499","παυλοσ","αποστολοσ","ιυ","χυ","","δια","θεληματοσ","θυ","κατ","επαγγελειαν","ζωησ","τησ","εν","χω","ιυ"
"16","2TI","1","01","WH","1885","παυλοσ","αποστολοσ","","χριστου","ιησου","δια","θεληματοσ","θεου","κατ","επαγγελιαν","ζωησ","τησ","εν","χριστω","ιησου"
"16","2TI","1","01","ST","1550","παυλοσ","αποστολοσ","ιησου","χριστου","","δια","θεληματοσ","θεου","κατ","επαγγελιαν","ζωησ","τησ","εν","χριστω","ιησου"
"16","2TI","1","02","GA 01","325-360","τιμοθεω","αγαπητω","τεκνω","χαρισ","ελεοσ","ιρηνη","απο","θυ","πατροσ","και","κυ","ιυ","χυ","του","κυ","ημων"
"16","2TI","1","02","GA 02","375-499","τιμοθεω","αγαπητω","τεκνω","χαρισ","ελεοσ","ειρηνη","απο","θυ","πρσ","και","χυ","ιυ","","του","κυ","ημων"
"16","2TI","1","02","WH","1885","τιμοθεω","αγαπητω","τεκνω","χαρισ","ελεοσ","ειρηνη","απο","θεου","πατροσ","και","χριστου","ιησου","","του","κυριου","ημων"
"16","2TI","1","02","ST","1550","τιμοθεω","αγαπητω","τεκνω","χαρισ","ελεοσ","ειρηνη","απο","θεου","πατροσ","και","χριστου","ιησου","","του","κυριου","ημων"
"16","2TI","1","03","GA 01","325-360","χαριν","εχω","τω","θω","ω","λατρευω","απο","προγονων","εν","καθαρα","συνιδησι","ωσ","αδιαλειπτον","εχω","την","περι","σου","μνιαν","εν","ταισ","δεησεσιν","μου","νυκτοσ","ϗ","ημερασ"
"16","2TI","1","03","GA 02","375-499","χαριν","εχω","τω","θω","ω","λατρευω","απο","προγονων","εν","καθαρα","συνειδησει","ωσ","αδιαλειπτο","εχω","την","περι","σου","μνειαν","εν","ταισ","δεησεσιν","μου","νυκτοσ","και","ημερασ"
