"book_num","book_id","chapter","verse","manuscript","date","words"
"6","ROM","1","01","TM 61868","300-349","παυλοσ","δουλοσ","","χρυ","ιηυ","κλητοσ","αποστολοσ","αφωρισμενοσ","εισ","ευαγγελιον","θυ"
"6","ROM","1","01","GA 01","325-360","παυλοσ","δουλοσ","ιυ","χυ","","κλητοσ","αποστολοσ","αφωρισμενοσ","εισ","ευαγγελιον","θυ"
"6","ROM","1","01","GA 03","325-349","παυλοσ","δουλοσ","","χυ","ιυ","κλητοσ","αποστολοσ","αφωρισμενοσ","εισ","ευαγγελιον","θυ"
"6","ROM","1","01","GA 02","375-499","παυλοσ","δουλοσ","ιυ","χυ","","κλητοσ","αποστολοσ","αφωρισμενοσ","εισ","ευαγγελιον","θυ"
"6","ROM","1","01","TM 61873","375-424","","","","","","","*","αφωρισμενοσ","*","",""
"6","ROM","1","01","WH","1885","παυλοσ","δουλοσ","ιησου","χριστου","","κλητοσ","αποστολοσ","αφωρισμενοσ","εισ","ευαγγελιον","θεου"
"6","ROM","1","01","ST","1550","παυλοσ","δουλοσ","ιησου","χριστου","","κλητοσ","αποστολοσ","αφωρισμενοσ","εισ","ευαγγελιον","θεου"
"6","ROM","1","02","TM 61868","300-349","ο","προεπηγγειλατο","δια","των","πρωφητων","αυτου","εν","γραφαισ","αγειαισ"
"6","ROM","1","02","GA 01","325-360","ο","προεπηγγιλατο","δια","των","προφητω","αυτου","εν","γραφαισ","αγιαισ"
"6","ROM","1","02","GA 03","325-349","ο","προεπηγγειλατο","δια","των","προφητων","αυτου","εν","γραφαισ","αγιαισ"
"6","ROM","1","02","GA 02","375-499","ο","προεπηγγειλατο","δια","των","προφητω","αυτου","εν","γραφαισ","αγιαισ"
"6","ROM","1","02","WH","1885","ο","προεπηγγειλατο","δια","των","προφητων","αυτου","εν","γραφαισ","αγιαισ"
"6","ROM","1","02","ST","1550","ο","προεπηγγειλατο","δια","των","προφητων","αυτου","εν","γραφαισ","αγιαισ"
"6","ROM","1","03","TM 61868","300-349","περι","του","υυ","αυτου","του","γενομενου","εκ","σπερματοσ","δαυδ","κατα","σαρκα"
"6","ROM","1","03","GA 01","325-360","περι","του","υιου","αυτου","του","γενομενου","εκ","σπερματοσ","δαδ","κατα","σαρκα"
"6","ROM","1","03","GA 03","325-349","περι","του","υιου","αυτου","του","γενομενου","εκ","σπερματοσ","δαυειδ","κατα","σαρκα"
"6","ROM","1","03","GA 02","375-499","περι","του","υιου","αυτου","του","γενομενου","εκ","σπερματοσ","δαδ","κατα","σαρκα"
"6","ROM","1","03","GA 04","375-499","","","","*","του","γενομενου","εκ","σπερματοσ","δαδ","κατα","σαρκα"
