"book_num","book_id","chapter","verse","manuscript","date","words"
"3","LUK","1","01","TM 61617","300-499","επειδηπερ","πολλοι","επιχειρησαν","αναταξασθαι","διηγησιν","περι","των","πεπληροφορημενον","εν","ημιν","πραγματων"
"3","LUK","1","01","TM 64853","300-399","επειδηπερ","πολλοι","επεχειρισαν","αναδεξασθαι","διηγισιν","*","","","","",""
"3","LUK","1","01","GA 01","325-360","επειδηπερ","πολλοι","επεχειλησαν","αναταξασθαι","διηγησιν","περι","των","πεπληροφορημενων","εν","ημιν","πραγματω"
"3","LUK","1","01","GA 01^","325-360","επειδηπερ","πολλοι","επεχειρησαν","αναταξασθαι","διηγησιν","περι","των","πεπληροφορημενων","εν","ημιν","πραγματω"
"3","LUK","1","01","GA 03","325-349","επειδηπερ","πολλοι","επεχειρησαν","αναταξασθαι","διηγησιν","περι","των","πεπληροφορημενων","εν","ημιν","πραγματων"
"3","LUK","1","01","GA 02","375-499","επειδηπερ","πολλοι","επεχειρησαν","αναταξασθαι","διηγησιν","περι","των","πεπληροφορημενων","εν","ημιν","πραγματων"
"3","LUK","1","01","GA 05","375-499","επειδηπερ","πολλοι","επεχειρησαν","αναταξασθαι","διηγησιν","περι","των","πεπληροφορημενων","εν","ημειν","πραγματων"
"3","LUK","1","01","GA 032","375-499","επειδηπερ","πολλοι","επεχειρησαν","αναταξασθαι","διηγησιν","περι","των","πεπληροφορημενων","","ημιν","πραγματων"
"3","LUK","1","01","WH","1885","επειδηπερ","πολλοι","επεχειρησαν","αναταξασθαι","διηγησιν","περι","των","πεπληροφορημενων","εν","ημιν","πραγματων"
"3","LUK","1","01","ST","1550","επειδηπερ","πολλοι","επεχειρησαν","αναταξασθαι","διηγησιν","περι","των","πεπληροφορημενων","εν","ημιν","πραγματων"
"3","LUK","1","02","GA 01","325-360","καθωσ","παρεδοσαν","ημιν","οι","απ","αρχησ","αυτοπται","και","υπηρεται","γενομενοι","του","λογου"
"3","LUK","1","02","GA 03","325-349","καθωσ","παρεδοσαν","ημι","οι","απ","αρχησ","αυτοπται","και","υπηρεται","γενομενοι","του","λογου"
"3","LUK","1","02","GA 02","375-499","καθωσ","παρεδωσαν","ημει","οι","απ","αρχησ","αυτοπται","και","υπηρεται","γενομενοι","του","λογου"
"3","LUK","1","02","GA 04","375-499","","","","","","","*","και","υπηρεται","γενομενου","του","λογου"
"3","LUK","1","02","GA 05","375-499","καθα","παρεδοσαν","ημειν","οι","απ","αρχησ","αυτοπται","και","υπηρεται","γενομενοι","του","λογου"
"3","LUK","1","02","GA 032","375-499","καθωσ","παρεδοσαν","ημιν","οι","απ","αρχησ","αυθοπται","και","υπηρεται","γενομενοι","του","λογου"
"3","LUK","1","02","WH","1885","καθωσ","παρεδοσαν","ημιν","οι","απ","αρχησ","αυτοπται","και","υπηρεται","γενομενοι","του","λογου"
"3","LUK","1","02","ST","1550","καθωσ","παρεδοσαν","ημιν","οι","απ","αρχησ","αυτοπται","και","υπηρεται","γενομενοι","του","λογου"
"3","LUK","1","03","GA 01","325-360","εδοξε","καμοι","παρηκολουθηκοτι","ανωθεν","πασιν","ακρειβωσ","καθεξησ","σοι","γραψαι","κρατιστε","θεοφιλε"
"3","LUK","1","03","GA 03","325-349","εδοξε","καμοι","παρηκολουθηκοτι","ανωθεν","πασιν","ακρειβωσ","καθεξησ","σοι","γραψαι","κρατιστε","θεοφιλε"
"3","LUK","1","03","GA 02","375-499","εδοξεν","καμοι","παρηκολουθηκοτι","ανωθεν","πασιν","ακριβωσ","καθεξησ","σοι","γραψαι","κρατιστε","θεοφιλε"
"3","LUK","1","03","GA 04","375-499","εδοξεν","καμοι","παρηκολουθηκοτι","ανωθεν","πασιν","ακριβωσ","καθεξησ","σοι","γραψαι","κρατιστε","θεοφιλε"
"3","LUK","1","03","GA 05","375-499","εδοξε","καμοι","παρηκολουθηκοτι","ανωθεν","πασιν","ακριβωσ","καθεξησ","σοι","γραψαι","κρατιστε","θεοφιλε"
"3","LUK","1","03","GA 032","375-499","εδοξε","καμοι","παρηκολουθηκοτι","ανωθε","πασιν","ακριβωσ","καθεξησ","σοι","γραψαι","κρατιστε","θεοφιλε"
"3","LUK","1","03","WH","1885","εδοξε","καμοι","παρηκολουθηκοτι","ανωθεν","πασιν","ακριβωσ","καθεξησ","σοι","γραψαι","κρατιστε","θεοφιλε"
"3","LUK","1","03","ST","1550","εδοξε","καμοι","παρηκολουθηκοτι","ανωθεν","πασιν","ακριβωσ","καθεξησ","σοι","γραψαι","κρατιστε","θεοφιλε"
"3","LUK","1","04","GA 01","325-360","ινα","επιγνοισ","περι","ων","κατηχηθησ","λογων","την","ασφαλιαν"
"3","LUK","1","04","GA 03","325-349","ινα","επιγνωσ","περι","ων","κατηχηθησ","λογων","την","ασφαλειαν"
